703.751157323, q, 214.7776641845703, 0, 0, 0, 0
703.75239747, q, 214.77919006347656, 0, 0, 0, 0
703.754735896, q, 214.7811737060547, 0, 0, 0, 0
703.757106488, q, 214.78318786621094, 0, 0, 0, 0
703.758183711, q, 214.78517150878906, 0, 0, 0, 0
703.760396824, q, 214.78720092773438, 0, 0, 0, 0
703.762495235, q, 214.7891845703125, 0, 0, 0, 0
703.764595794, q, 214.79119873046875, 0, 0, 0, 0
703.766687761, q, 214.79318237304688, 0, 0, 0, 0
703.768775561, q, 214.79519653320312, 0, 0, 0, 0
703.770908879, q, 214.7971954345703, 0, 0, 0, 0
703.771876142, q, 214.799072265625, 0, 0, 0, 0
703.775087553, q, 214.80117797851562, 0, 0, 0, 0
703.77605189, q, 214.80319213867188, 0, 0, 0, 0
703.778143949, q, 214.80517578125, 0, 0, 0, 0
703.780277786, q, 214.80718994140625, 0, 0, 0, 0
703.78236953, q, 214.80917358398438, 0, 0, 0, 0
703.78445846, q, 214.81118774414062, 0, 0, 0, 0
703.786542464, q, 214.81317138671875, 0, 0, 0, 0
703.788628023, q, 214.81520080566406, 0, 0, 0, 0
703.790753064, q, 214.81719970703125, 0, 0, 0, 0
703.792846419, q, 214.81919860839844, 0, 0, 0, 0
703.7938097, q, 214.82107543945312, 0, 0, 0, 0
703.797019112, q, 214.82318115234375, 0, 0, 0, 0
703.797983152, q, 214.8251953125, 0, 0, 0, 0
703.80010523, q, 214.82708740234375, 0, 0, 0, 0
703.802197252, q, 214.8291778564453, 0, 0, 0, 0
703.804286219, q, 214.83119201660156, 0, 0, 0, 0
703.806470869, q, 214.8331756591797, 0, 0, 0, 0
703.808562688, q, 214.83518981933594, 0, 0, 0, 0
703.810484361, q, 214.83718872070312, 0, 0, 0, 0
703.81237609, q, 214.8391876220703, 0, 0, 0, 0
703.814255393, q, 214.84117126464844, 0, 0, 0, 0
703.816152771, q, 214.84320068359375, 0, 0, 0, 0
703.828481186, q, 214.84518432617188, 0, 0, 0, 0
703.829491614, q, 214.84719848632812, 0, 0, 0, 0
703.830409599, q, 214.84918212890625, 0, 0, 0, 0
703.831309048, q, 214.8511962890625, 0, 0, 0, 0
703.832196682, q, 214.8531951904297, 0, 0, 0, 0
703.833021317, q, 214.85519409179688, 0, 0, 0, 0
703.833894618, q, 214.85719299316406, 0, 0, 0, 0
703.834744493, q, 214.85919189453125, 0, 0, 0, 0
703.835889531, q, 214.86119079589844, 0, 0, 0, 0
703.836793553, q, 214.86318969726562, 0, 0, 0, 0
703.838838928, q, 214.8651885986328, 0, 0, 0, 0
703.840942487, q, 214.86764526367188, 0, 0, 0, 0
703.842982622, q, 214.8691864013672, 0, 0, 0, 0
703.845105662, q, 214.8716583251953, 0, 0, 0, 0
703.847163333, q, 214.87319946289062, 0, 0, 0, 0
703.848115262, q, 214.8756866455078, 0, 0, 0, 0
703.851130196, q, 214.877197265625, 0, 0, 0, 0
703.851894128, q, 214.87965393066406, 0, 0, 0, 0
703.854874969, q, 214.88119506835938, 0, 0, 0, 0
703.856749403, q, 214.88365173339844, 0, 0, 0, 0
703.858623632, q, 214.88519287109375, 0, 0, 0, 0
703.860530213, q, 214.8876495361328, 0, 0, 0, 0
703.862407868, q, 214.88919067382812, 0, 0, 0, 0
703.86428232, q, 214.8916473388672, 0, 0, 0, 0
703.867255921, q, 214.8931884765625, 0, 0, 0, 0
703.868016631, q, 214.89566040039062, 0, 0, 0, 0
703.870989158, q, 214.89718627929688, 0, 0, 0, 0
703.872864535, q, 214.89967346191406, 0, 0, 0, 0
703.874733857, q, 214.90167236328125, 0, 0, 0, 0
703.876601605, q, 214.90367126464844, 0, 0, 0, 0
703.878583666, q, 214.9051971435547, 0, 0, 0, 0
703.880528506, q, 214.9076690673828, 0, 0, 0, 0
703.882405087, q, 214.90966796875, 0, 0, 0, 0
703.884276631, q, 214.9116668701172, 0, 0, 0, 0
703.887248843, q, 214.91366577148438, 0, 0, 0, 0
703.889120425, q, 214.91566467285156, 0, 0, 0, 0
703.890997247, q, 214.9176483154297, 0, 0, 0, 0
703.89289905, q, 214.91966247558594, 0, 0, 0, 0
703.894775094, q, 214.92164611816406, 0, 0, 0, 0
703.896648509, q, 214.9236602783203, 0, 0, 0, 0
703.898522183, q, 214.92564392089844, 0, 0, 0, 0
703.900424412, q, 214.92767333984375, 0, 0, 0, 0
703.902299604, q, 214.92910766601562, 0, 0, 0, 0
703.905270094, q, 214.93167114257812, 0, 0, 0, 0
703.907147397, q, 214.93365478515625, 0, 0, 0, 0
703.908957331, q, 214.9356689453125, 0, 0, 0, 0
703.910764414, q, 214.9376678466797, 0, 0, 0, 0
703.91256607, q, 214.93966674804688, 0, 0, 0, 0
703.914363616, q, 214.941650390625, 0, 0, 0, 0
703.917259181, q, 214.94366455078125, 0, 0, 0, 0
703.919055578, q, 214.94566345214844, 0, 0, 0, 0
703.920856994, q, 214.94766235351562, 0, 0, 0, 0
703.922658262, q, 214.9496612548828, 0, 0, 0, 0
703.924464677, q, 214.95166015625, 0, 0, 0, 0
703.926260778, q, 214.9536590576172, 0, 0, 0, 0
703.945361438, q, 214.95567321777344, 0, 0, 0, 0
703.946269664, q, 214.95767211914062, 0, 0, 0, 0
703.947044374, q, 214.9591064453125, 0, 0, 0, 0
703.947821102, q, 214.96165466308594, 0, 0, 0, 0
703.948657385, q, 214.9636688232422, 0, 0, 0, 0
703.949439965, q, 214.9656524658203, 0, 0, 0, 0
703.950265415, q, 214.96766662597656, 0, 0, 0, 0
703.951057625, q, 214.96966552734375, 0, 0, 0, 0
703.951841112, q, 214.97166442871094, 0, 0, 0, 0
703.952602563, q, 214.97366333007812, 0, 0, 0, 0
703.95338281, q, 214.9757080078125, 0, 0, 0, 0
703.954169816, q, 214.9776611328125, 0, 0, 0, 0
703.954923397, q, 214.9796600341797, 0, 0, 0, 0
703.955914436, q, 214.98165893554688, 0, 0, 0, 0
703.956765293, q, 214.98367309570312, 0, 0, 0, 0
703.958770724, q, 214.9856719970703, 0, 0, 0, 0
703.960798025, q, 214.9876708984375, 0, 0, 0, 0
703.962715328, q, 214.9896697998047, 0, 0, 0, 0
703.964524096, q, 214.99166870117188, 0, 0, 0, 0
703.966327178, q, 214.99366760253906, 0, 0, 0, 0
703.969225854, q, 214.9956817626953, 0, 0, 0, 0
703.971030844, q, 214.9976806640625, 0, 0, 0, 0
703.972871537, q, 214.9996795654297, 0, 0, 0, 0
703.97467012, q, 215.00167846679688, 0, 0, 0, 0
703.976468202, q, 215.00367736816406, 0, 0, 0, 0
703.978286062, q, 215.00567626953125, 0, 0, 0, 0
703.981188442, q, 215.00767517089844, 0, 0, 0, 0
703.982984895, q, 215.00967407226562, 0, 0, 0, 0
703.983680754, q, 215.01168823242188, 0, 0, 0, 0
703.98656993, q, 215.01312255859375, 0, 0, 0, 0
703.988361642, q, 215.01568603515625, 0, 0, 0, 0
703.991271244, q, 215.01768493652344, 0, 0, 0, 0
703.993069308, q, 215.01968383789062, 0, 0, 0, 0
703.993762742, q, 215.0216827392578, 0, 0, 0, 0
703.99665377, q, 215.02310180664062, 0, 0, 0, 0
703.99844726, q, 215.02566528320312, 0, 0, 0, 0
704.000304138, q, 215.02767944335938, 0, 0, 0, 0
704.002126794, q, 215.02911376953125, 0, 0, 0, 0
704.005021859, q, 215.03167724609375, 0, 0, 0, 0
704.006816886, q, 215.03366088867188, 0, 0, 0, 0
704.008610561, q, 215.03567504882812, 0, 0, 0, 0
704.010427458, q, 215.0376739501953, 0, 0, 0, 0
704.012223744, q, 215.03968811035156, 0, 0, 0, 0
704.015114772, q, 215.0416717529297, 0, 0, 0, 0
704.016909077, q, 215.04368591308594, 0, 0, 0, 0
704.018702604, q, 215.04566955566406, 0, 0, 0, 0
704.020517001, q, 215.0476837158203, 0, 0, 0, 0
704.022320695, q, 215.04966735839844, 0, 0, 0, 0
704.024115685, q, 215.0516815185547, 0, 0, 0, 0
704.025904675, q, 215.0531005859375, 0, 0, 0, 0
704.028796777, q, 215.05567932128906, 0, 0, 0, 0
704.030616693, q, 215.05767822265625, 0, 0, 0, 0
704.032411738, q, 215.05967712402344, 0, 0, 0, 0
704.034204376, q, 215.0611114501953, 0, 0, 0, 0
704.035996422, q, 215.06365966796875, 0, 0, 0, 0
704.037788912, q, 215.06512451171875, 0, 0, 0, 0
704.040682199, q, 215.0676727294922, 0, 0, 0, 0
704.042480726, q, 215.06968688964844, 0, 0, 0, 0
704.044274012, q, 215.07168579101562, 0, 0, 0, 0
704.063526039, q, 215.0731658935547, 0, 0, 0, 0
704.064594522, q, 215.07571411132812, 0, 0, 0, 0
704.065356362, q, 215.0776824951172, 0, 0, 0, 0
704.066151238, q, 215.07969665527344, 0, 0, 0, 0
704.066910597, q, 215.08168029785156, 0, 0, 0, 0
704.067741676, q, 215.08367919921875, 0, 0, 0, 0
704.06852796, q, 215.08567810058594, 0, 0, 0, 0
704.069297874, q, 215.08767700195312, 0, 0, 0, 0
704.070179026, q, 215.0896759033203, 0, 0, 0, 0
704.071244509, q, 215.0916748046875, 0, 0, 0, 0
704.072007405, q, 215.09368896484375, 0, 0, 0, 0
704.072778411, q, 215.09568786621094, 0, 0, 0, 0
704.07361236, q, 215.09768676757812, 0, 0, 0, 0
704.074419274, q, 215.0996856689453, 0, 0, 0, 0
704.075190354, q, 215.1016845703125, 0, 0, 0, 0
704.077224099, q, 215.1036834716797, 0, 0, 0, 0
704.079358732, q, 215.10568237304688, 0, 0, 0, 0
704.081385829, q, 215.10768127441406, 0, 0, 0, 0
704.083229041, q, 215.10968017578125, 0, 0, 0, 0
704.085028309, q, 215.1116943359375, 0, 0, 0, 0
704.086823391, q, 215.1136932373047, 0, 0, 0, 0
704.08861777, q, 215.11569213867188, 0, 0, 0, 0
704.090445463, q, 215.11769104003906, 0, 0, 0, 0
704.092242268, q, 215.11904907226562, 0, 0, 0, 0
704.094037647, q, 215.12115478515625, 0, 0, 0, 0
704.095829803, q, 215.12306213378906, 0, 0, 0, 0
704.09906803, q, 215.12570190429688, 0, 0, 0, 0
704.099770907, q, 215.12705993652344, 0, 0, 0, 0
704.102678991, q, 215.1291046142578, 0, 0, 0, 0
704.104481369, q, 215.1310577392578, 0, 0, 0, 0
704.106282063, q, 215.13316345214844, 0, 0, 0, 0
704.108089201, q, 215.1350555419922, 0, 0, 0, 0
704.109891302, q, 215.13710021972656, 0, 0, 0, 0
704.111698347, q, 215.13905334472656, 0, 0, 0, 0
704.114601783, q, 215.14109802246094, 0, 0, 0, 0
704.116410606, q, 215.14305114746094, 0, 0, 0, 0
704.118208892, q, 215.14511108398438, 0, 0, 0, 0
704.120041363, q, 215.1470489501953, 0, 0, 0, 0
704.12184289, q, 215.14910888671875, 0, 0, 0, 0
704.123636268, q, 215.15106201171875, 0, 0, 0, 0
704.126534, q, 215.1531219482422, 0, 0, 0, 0
704.128334786, q, 215.15505981445312, 0, 0, 0, 0
704.13016098, q, 215.1571807861328, 0, 0, 0, 0
704.131957469, q, 215.1590576171875, 0, 0, 0, 0
704.133754848, q, 215.1610565185547, 0, 0, 0, 0
704.13664871, q, 215.1631622314453, 0, 0, 0, 0
704.138444607, q, 215.16505432128906, 0, 0, 0, 0
704.140266893, q, 215.16717529296875, 0, 0, 0, 0
704.142066457, q, 215.16905212402344, 0, 0, 0, 0
704.143862854, q, 215.17117309570312, 0, 0, 0, 0
704.14568514, q, 215.1730499267578, 0, 0, 0, 0
704.148582353, q, 215.17518615722656, 0, 0, 0, 0
704.150415417, q, 215.1770782470703, 0, 0, 0, 0
704.152212573, q, 215.17916870117188, 0, 0, 0, 0
704.154009637, q, 215.18106079101562, 0, 0, 0, 0
704.155804423, q, 215.1831817626953, 0, 0, 0, 0
